ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
215,150000,2,1,3,71,0,0,1,1,0,0,82680,2513,4142,974,69313,4825,21953,5324,13115,18078,45140,865,1
216,300000,1,1,2,38,0,0,0,2,2,1,113224,17062,142710,157,83051,16464,3268,5508,28475,8042,14966,29619,1
217,300000,1,1,2,72,2,-1,-2,4,1,-2,24947,959,9042,3263,32037,18794,32000,2679,161053,7213,3877,738,1
218,30000,2,2,2,30,1,7,1,-1,1,1,22414,11078,21426,11248,125223,1915,29204,988,52536,6020,53168,8705,1
219,30000,1,2,1,60,1,1,7,0,0,-1,168847,9188,64305,9135,58130,4312,25654,19098,35568,5598,21732,480,0
220,30000,2,1,1,33,1,0,1,0,0,0,18208,6857,115433,4185,23273,4955,23705,1331,11993,8148,58097,5663,0
221,50000,2,3,2,57,0,0,1,1,-1,1,9874,19275,51886,4765,28685,4068,25725,10560,58422,4963,81241,15583,0
222,200000,2,1,1,63,0,1,1,1,1,1,93112,2406,122589,319,42013,8858,35111,8920,4719,3610,1922,10722,0
223,100000,1,1,2,60,-1,1,0,3,0,0,53427,1362,69971,7309,51312,2490,29449,6789,58114,733,20356,3045,0
224,200000,2,1,3,71,1,0,0,0,0,0,124938,21767,97452,6235,364029,2952,19270,952,34184,47,3512,23933,0
225,10000,1,3,2,43,-1,0,1,-1,0,0,86596,40938,14634,31780,111853,12244,4896,62,16225,32239,24513,7838,1
226,200000,1,2,2,39,4,3,0,2,-1,2,36749,13779,52331,13611,60727,17113,132032,6900,10073,14156,14264,14371,1
227,50000,2,2,1,74,0,2,4,-1,1,0,1819,3985,27810,18630,46472,33,19233,8394,49455,1935,12557,3361,0
228,10000,1,1,2,43,-2,-1,-1,0,0,-1,58714,12555,725,20941,3417,14509,75596,5585,119,2741,21322,20047,0
229,200000,1,2,2,61,-2,0,6,3,2,0,9763,15736,170,4044,32696,6063,79394,17864,10380,514,7088,327,0
230,50000,1,2,2,36,1,2,0,8,0,4,88979,5326,128923,12450,45079,6652,19421,17063,36189,18699,79929,23386,0
231,100000,1,2,2,32,1,0,-1,0,3,3,34471,18979,97205,19266,6329,3661,327788,2661,14402,16444,26432,1215,0
232,200000,1,2,2,56,2,2,-2,2,3,3,86353,7459,22605,1447,99373,4074,152194,4503,76469,22581,11013,4957,1
233,50000,2,2,3,24,1,1,2,-2,0,0,35398,2616,86989,22472,58387,4028,28145,310,46703,374,39034,4996,0
234,30000,2,1,2,32,-2,-1,0,3,4,4,3150,15007,8307,5777,3700,3262,127642,1203,85412,1320,26007,1477,0
235,300000,1,2,2,47,-1,1,-1,0,4,-2,14960,2001,17481,1392,21779,25372,37450,636,26499,8951,75332,37516,0
236,30000,2,3,2,34,0,2,0,-1,-1,1,112677,5763,30588,29215,96795,1175,92656,2598,44617,10143,14525,2936,1
237,300000,2,2,1,36,-1,3,-1,0,6,2,70483,1638,10512,19134,17334,2197,9338,28053,18840,3868,62745,1050,0
238,20000,2,1,1,73,-1,0,0,1,2,2,47565,12790,6880,8156,9511,12476,8615,4632,5718,629,53942,1264,0
239,20000,1,1,1,49,1,8,-1,2,1,1,78057,12823,8889,7146,32067,3293,61265,2452,9594,5675,161507,3437,0
240,20000,1,3,1,32,0,0,0,0,4,0,199614,53808,49254,2729,60182,1936,58195,2393,14508,1460,70219,12340,1
241,100000,2,1,2,73,3,0,0,-1,2,0,46278,37433,202568,2406,17332,3102,35312,10596,57431,4074,12136,3407,0
242,30000,2,2,2,35,0,1,0,3,3,0,3192,19817,129930,634,550,24381,35284,11820,733,1367,46313,4073,0
243,300000,2,2,2,21,0,1,0,1,-1,-1,889,15571,48833,7077,12972,258,32043,5079,48606,22908,5287,9728,0
244,50000,1,2,2,48,3,1,0,1,0,0,108900,2014,37808,6610,205850,401,20257,785,66336,5092,58904,204,0
245,10000,1,1,2,28,-1,-1,3,-2,0,-1,19699,22474,38157,14678,14384,13253,8036,1102,70084,11626,2271,9259,0
246,50000,2,1,2,52,3,-2,0,1,0,-1,119602,1554,128381,3771,37489,319,39024,5528,42559,6238,48968,20481,1
247,10000,1,2,2,45,0,1,1,0,0,5,11333,1419,103227,3922,489,4003,8005,11140,67778,4290,2035,1626,1
248,80000,1,4,1,55,3,0,0,1,-1,6,13822,5734,4609,6764,5162,1907,46242,4186,19488,9963,53454,7313,1
249,50000,1,1,3,32,1,-1,2,3,0,0,70079,2144,95882,3697,93321,4151,101951,3742,56922,807,163327,905,0
250,200000,2,2,2,26,1,4,8,-2,1,0,4989,890,32607,4163,89411,889,24863,26690,19,1259,191421,24290,0
251,200000,1,2,2,51,-2,4,-1,-1,6,6,27134,2309,89880,13898,56151,3847,4941,1570,2149,28280,58526,1704,0
252,150000,1,2,2,29,4,1,5,0,8,3,20638,513,39813,7456,29891,6266,29880,6948,84418,1875,2428,4427,1
253,30000,2,2,1,72,0,0,-1,0,0,1,35914,3605,5494,1276,14477,11091,18693,17987,23579,3114,69643,3532,0
254,10000,2,2,1,45,-1,7,2,4,1,-1,36104,15978,67849,8604,11045,4367,991,24355,10827,33602,37407,24149,0
255,10000,2,2,1,74,2,0,4,1,0,2,24840,17173,16758,9004,24535,5463,24149,2931,41920,7568,56566,8094,1
256,30000,1,1,2,40,3,-2,1,7,-1,0,51371,3215,162627,16561,145959,990,92245,4395,132100,653,13763,2853,0
257,100000,1,3,2,58,4,3,0,-2,2,-2,31343,4319,88398,9192,45737,7246,48163,31731,1661,3147,134678,8665,1
258,150000,1,2,1,35,0,-1,-1,-1,0,0,4057,1661,6829,16314,216167,4825,178346,4806,24293,6310,19756,29604,1
259,100000,1,2,1,74,0,1,2,2,0,0,4370,4602,8897,1107,28457,2035,9940,59255,172198,7878,16109,9211,0
260,100000,1,1,2,56,1,0,-1,0,1,0,59060,15133,50256,14764,30853,4853,41235,5857,210735,1050,100089,9516,0
261,100000,1,2,2,46,0,0,0,0,1,7,65986,4912,116481,1822,38825,4619,68726,7985,1153,1862,33365,7446,0
262,30000,2,1,1,57,0,0,2,2,1,0,8485,6753,94431,7830,37807,19744,15296,953,53050,3332,54791,404,0
263,100000,1,2,2,69,0,0,2,4,1,0,30410,5653,48062,3267,174711,12054,42999,4882,114194,10051,6936,8441,0
264,200000,1,1,2,61,2,0,0,0,1,1,46099,4809,70480,549,3356,16250,37142,28059,118625,28975,96755,1668,0
265,20000,2,3,2,31,3,-2,0,0,0,0,9452,16333,109654,3137,25287,15492,69332,15328,13380,8138,30792,719,1
266,80000,2,2,1,47,-1,0,-1,-1,0,0,52062,2322,33392,14190,8231,13484,122386,1159,62065,2175,49444,4666,0
267,10000,1,2,2,59,-1,8,0,2,0,1,74451,14612,89151,13842,11417,745,95301,13213,64218,5594,19919,2634,1
268,10000,1,2,2,41,-1,-2,0,0,5,1,3809,4784,151756,9538,15736,1210,99163,1113,16739,4492,20189,7732,0
269,80000,2,3,2,73,1,-1,3,-1,0,0,195504,4837,37796,11147,36801,2784,3347,6987,14969,528,104081,8516,0
270,30000,1,3,2,26,0,-2,0,0,2,-1,97560,4417,271,1039,58493,15679,16113,2765,9009,277,236111,3222,0
271,50000,2,2,1,31,1,0,1,1,1,0,26441,19504,302768,5530,103561,3432,62849,1853,184314,2902,5958,30372,0
272,30000,2,2,1,66,1,-2,0,0,-1,0,15168,8776,38648,1958,23448,9233,14644,19130,105907,3041,29876,1364,1
273,10000,1,2,3,51,3,0,0,5,-1,2,23226,232,51078,10727,65696,2291,19282,2554,107937,2925,200938,9278,1
274,10000,2,1,2,31,3,0,-1,0,4,1,43094,13348,41041,30529,61772,20176,11185,22239,90304,7929,7977,179,0
275,80000,1,4,2,71,0,3,0,-1,0,0,48825,4,37556,3146,306164,7412,22707,10318,151032,1833,93186,3157,0
276,100000,2,2,2,65,0,0,0,0,-1,0,208955,4232,55587,6570,17600,6650,8065,25862,168566,938,2420,9375,1
277,30000,2,2,2,28,-1,2,0,-1,0,0,73319,2447,46064,2892,92183,9892,4393,52718,50634,1827,28834,18198,0
278,300000,2,2,2,39,1,1,0,0,3,0,108691,3551,27528,274,175383,2189,17086,1156,23701,731,945,8593,1
279,80000,1,1,1,52,1,5,1,1,1,0,48772,15085,10846,7355,7459,20099,169,2247,21588,6508,117536,16479,0
280,200000,1,1,2,46,-2,0,-1,2,-2,0,115085,1967,71213,12904,29998,8407,3184,11794,69994,11192,69675,59791,0
281,10000,1,1,2,66,-1,5,0,0,0,-1,53560,1618,37231,4799,40361,636,3323,12138,48402,1057,48373,13088,1
282,80000,1,2,2,57,0,1,3,4,-1,3,15445,6349,14224,1136,50545,6328,124419,21226,27089,650,16497,8591,0
283,30000,1,1,1,63,0,0,0,0,0,-2,50772,1579,3878,572,106485,5755,24240,17047,81058,65758,2641,2755,0
284,10000,1,2,1,73,1,0,0,-1,-2,7,47824,9858,221112,8813,217005,6087,31443,252,79874,9115,45722,21676,0
285,50000,2,2,1,54,-2,1,-1,0,-2,-1,39729,12850,15247,1030,11551,16865,46019,7972,33284,7515,29365,3110,0
286,80000,2,2,1,67,2,3,0,0,0,1,24227,3681,55457,12939,62950,2867,134608,6584,46269,27006,12795,6547,1
287,150000,1,1,2,36,0,0,1,0,1,0,6142,4758,53384,8094,63157,842,20021,2658,1656,4221,875,4182,0
288,10000,1,1,0,53,1,4,0,0,0,4,10799,5235,52775,19471,9091,3856,49000,892,57492,2598,44882,1964,0
289,30000,1,2,1,55,1,0,2,1,-1,0,50565,20570,6390,4138,1512,47016,79282,7250,64640,3767,39769,5877,0
290,20000,2,1,1,30,0,2,0,1,0,-1,47318,3546,8643,62780,38654,25990,77222,23764,62235,13302,25512,4928,1
291,300000,1,2,2,56,1,3,-1,-1,-1,0,118853,14424,32673,780,28308,17280,235134,3611,36452,46868,115115,12773,1
292,100000,1,1,3,43,-1,0,0,0,0,0,24611,21254,53075,5143,35725,73,18393,17766,75196,32167,40128,4349,0
293,30000,1,2,2,68,0,0,0,-1,2,0,34355,264,44472,2127,24273,1363,60916,1095,32576,782,34321,19843,0
294,200000,2,2,1,61,1,1,-1,-1,0,2,7921,3029,86562,6550,42851,8637,8255,7064,14625,6686,57462,1780,0
295,200000,2,2,2,24,0,1,1,0,-1,-1,9944,4578,86060,20652,43528,1161,22939,7355,15852,13006,35406,5176,1
296,20000,2,4,1,39,0,2,0,0,0,0,8453,7038,22802,2963,39686,8766,7349,4270,18676,2936,20272,1778,1
297,100000,2,2,2,39,1,0,3,2,0,-2,37618,17839,51555,1227,18808,3684,81040,18785,54736,18445,2769,8720,0
298,150000,1,3,1,62,0,1,2,0,1,4,19875,1139,7476,5035,28970,8024,39803,15153,10958,12123,2737,11184,0
299,20000,1,1,1,62,0,-1,0,1,0,0,126545,410,9363,4809,39700,23020,33079,11388,42482,7524,24256,974,0
300,20000,1,1,1,34,5,0,0,0,1,3,37018,4130,50152,2489,150335,6636,49976,5816,47774,3405,5706,2223,1
301,10000,2,1,2,53,-1,-2,6,-1,0,-2,158075,8699,58691,18343,76998,5119,3099,9690,33975,3955,7105,39639,1
302,200000,1,2,1,68,1,1,1,1,1,0,29268,17936,76321,9186,123424,5511,31914,990,17010,536,36231,20509,0
303,10000,2,2,1,74,-2,6,7,0,0,1,51281,31,6828,1676,16275,4698,40764,13451,68457,532,10151,6000,0
304,300000,1,2,1,72,1,-1,1,3,0,0,26664,8273,116190,4847,28055,22790,30966,4639,12281,15876,999,10368,1
305,100000,1,2,2,57,-1,-1,0,1,0,0,69415,5350,9528,1334,46560,5967,1882,1473,39023,6736,58859,3313,1
306,150000,1,3,1,66,2,0,1,3,3,4,54391,8264,15529,457,17314,13841,99679,673,127080,9209,8117,25972,1
307,150000,1,2,1,38,0,0,3,1,0,1,20044,1659,19677,1829,14676,19008,5206,12915,25379,6618,23142,3757,0
308,30000,2,1,1,28,0,0,1,6,0,0,163157,4669,19296,20773,6878,4736,23019,4383,124217,3669,32117,1272,0
309,20000,2,1,2,30,0,0,0,0,-2,1,77929,14942,8391,152,60674,14791,102461,1042,69235,1765,102732,12564,1
310,300000,2,2,1,51,1,-1,0,4,2,0,9885,9537,10719,6700,1154,11324,22123,2419,110730,540,1750,2937,0
311,200000,1,1,2,55,0,4,1,1,-1,6,65700,233,25889,20148,4251,2260,116820,1858,111578,10847,80089,13999,0
312,150000,2,2,1,45,-1,0,0,0,1,0,234729,8533,70867,3435,39934,4897,17374,25182,35203,2983,94130,1204,0
313,300000,1,1,2,45,1,0,0,-1,6,-1,105389,6019,32155,9193,20819,4182,43449,17843,38208,9660,92638,2514,1
314,50000,1,4,0,60,0,0,1,3,0,0,30566,19326,66178,1762,11174,1166,110000,34957,26789,511,35902,17413,0
315,50000,1,2,3,67,-1,-1,0,1,6,3,89306,2590,17990,11057,24638,6231,10722,2143,33837,11848,21144,22558,1
316,10000,1,3,2,66,0,-1,0,0,-2,0,64084,5122,75801,14945,10016,8637,25103,15414,164406,610,9323,24016,1
317,200000,1,3,1,23,0,-2,0,1,2,1,95698,23283,30950,3603,20371,3099,111389,5264,14395,18033,99717,1826,0
318,30000,2,2,2,35,0,0,2,0,-1,-1,135658,1545,60408,2662,195450,10478,5913,33359,40062,18546,36034,1699,0
319,150000,2,1,2,52,-1,0,-1,0,3,0,107215,1715,10659,7133,12536,8141,13796,6723,49361,1330,13189,15372,1
320,20000,1,2,1,41,0,0,-1,2,0,-1,33864,573,76219,1833,57128,3080,78691,119,35656,5724,52998,6748,0
321,20000,1,1,1,53,1,0,-1,2,2,0,48127,5520,12570,5795,53632,227,283,2058,16125,479,9273,6111,0
322,150000,2,1,1,59,-1,1,1,0,-1,1,50403,411,18668,9728,69839,3856,117148,6453,79827,3346,21517,15095,0
323,100000,1,1,1,47,1,0,4,-1,0,0,105937,879,126082,8126,10682,24108,1064,12064,34523,3586,2838,731,1
324,30000,2,1,2,34,-1,0,-1,0,-1,0,206575,2356,88032,2939,11482,8889,72561,12036,2463,870,7860,4343,0
325,300000,1,2,2,56,0,1,-1,2,0,1,29856,7245,27723,5643,49027,11007,8904,8843,5703,4683,21044,144,1
326,100000,2,3,2,66,0,1,0,-2,2,-1,159080,5779,108605,2648,3772,1730,30739,545,23388,2020,60536,2415,1
327,100000,1,1,3,61,2,0,0,1,0,-1,50243,7551,99799,22112,52358,3737,183697,3228,1431,10386,44784,1750,0
328,10000,2,1,2,30,0,3,1,2,1,0,117566,1328,40712,6090,13881,4940,41764,9318,1485,980,38589,1513,1
329,50000,1,1,2,44,0,-1,-2,0,0,0,38268,1585,49396,532,220854,5719,6909,995,54541,31050,9724,4616,0
330,100000,1,2,1,30,3,0,1,0,0,3,107854,3805,8490,10991,19191,12808,80492,7082,58223,5647,5887,2520,1
331,100000,1,2,2,51,1,1,0,1,-2,3,111282,6583,1351,666,79852,16534,70000,4424,11593,5316,92600,9413,0
332,80000,1,3,2,59,0,0,-2,0,-1,-1,2665,7240,73397,3561,31939,1469,67706,1794,22893,25038,35070,17500,0
333,10000,1,1,1,67,0,0,0,3,3,0,12599,264,97866,7818,50812,16254,270157,1878,33118,20264,33538,2012,0
334,200000,2,4,3,48,2,0,4,2,0,0,55373,16945,17618,965,106171,19088,14841,23114,15788,4931,7695,11096,1
335,80000,1,1,2,24,1,0,-1,0,0,1,71524,10077,36523,2495,13161,16034,120566,3512,31026,9919,132997,3067,0
336,80000,1,2,1,70,0,0,4,1,1,-1,108162,6079,68201,10976,617,4669,106452,7736,4071,1952,2390,6372,0
337,150000,1,1,1,68,0,1,1,-1,3,0,37064,2249,37793,12152,5442,1732,80620,1314,16856,8877,37498,10555,0
338,50000,1,2,1,39,0,0,0,0,2,0,51416,9009,20603,634,3647,4245,53765,5873,137847,1453,48000,1581,0
339,100000,2,1,1,60,4,-2,-2,-2,0,0,168571,26536,11661,9395,328,430,21819,2552,19953,20349,33565,16967,1
340,50000,2,3,2,36,1,-1,0,0,-1,2,5552,7088,126200,65,121758,3906,99095,598,57877,13804,43041,21346,1
341,30000,2,1,3,52,1,0,1,-1,0,0,8007,10872,69829,19412,17923,5614,102784,15998,23835,6800,48199,9408,0
342,150000,1,2,1,26,0,4,-1,-1,1,1,13517,16553,50606,26480,18881,35707,32438,10247,31254,1723,31425,8417,1
343,200000,1,1,2,71,6,0,-1,1,1,7,24505,2974,20824,4003,23538,8655,20036,14575,81105,287,16768,3471,1
344,50000,1,1,2,30,0,-2,-2,0,4,4,4266,11673,9645,7434,3901,1535,53494,3175,28671,808,59500,14047,0
345,20000,1,1,1,65,-2,2,2,-1,2,0,32853,2743,10114,4050,26313,1243,69961,4320,30729,8652,15454,8762,0
346,30000,1,3,2,36,2,2,2,5,0,0,81015,30327,15686,799,21657,690,10600,10202,99408,7323,10025,12895,1
347,10000,2,1,2,22,0,3,1,2,1,0,70610,7029,13255,1982,139347,1023,41961,4410,74694,41,5277,2976,1
348,200000,2,2,1,28,-1,0,1,8,-1,1,157034,5035,1991,23773,65094,1475,71047,20965,9333,4022,31782,22940,0
349,30000,2,1,3,61,-2,-1,0,-1,-1,0,60452,3792,45134,8392,18321,211,139588,6244,11637,4624,9280,9016,1
350,150000,1,2,1,59,8,-1,-1,5,-1,0,42607,5462,12983,2719,48055,26835,22159,9901,6776,8380,32783,7258,1
351,80000,2,1,1,25,1,5,-1,-1,2,2,109520,10704,43704,9040,692,4952,62408,3444,39252,11001,195700,8203,0
352,80000,2,2,2,50,0,3,0,0,-2,2,128256,10266,99893,6119,48031,8458,65961,12841,91897,3660,25548,5576,0
353,150000,1,2,1,28,0,1,0,1,2,1,43396,10537,8587,2002,33510,13743,56428,5457,34018,1127,7601,4147,0
354,300000,2,2,2,49,-1,-1,3,0,0,0,3511,759,10323,3657,9688,1347,33920,604,38033,765,61473,3841,0
355,80000,1,1,1,23,1,-1,0,0,0,0,25770,631,33794,1092,81978,1692,25530,462,41727,5037,39432,1579,0
356,10000,1,2,2,33,0,-1,0,0,2,0,29745,8375,25180,29921,42143,2646,11721,3341,425,1239,66295,622,0
357,10000,1,2,2,72,7,1,0,0,0,2,225484,9386,35617,1416,93208,8110,31547,2951,3494,6102,29540,15466,1
358,20000,1,1,1,47,-1,6,1,-2,-1,-1,69490,20111,107155,1280,53313,6334,656,160,89947,20694,118889,2997,1
359,100000,1,1,1,71,0,1,-2,-1,0,0,48508,2354,17150,9682,37378,2372,162049,5384,11904,3452,24813,6131,0
360,300000,2,2,1,32,0,2,0,-1,3,2,26287,5215,3850,4672,73654,1299,2719,652,1885,497,127076,15421,0
361,200000,1,1,1,71,2,2,3,0,0,0,926,516,18778,8451,10251,3465,35776,6705,30806,3978,58916,4940,1
362,80000,1,1,2,60,2,0,3,0,-2,-1,58619,4392,6370,4343,154742,10507,18833,5973,121876,867,178,1474,1
363,10000,2,2,2,71,0,1,1,2,1,-1,20843,4274,98640,3799,39803,114,111748,3089,205087,2442,166021,120,0
364,150000,1,1,2,26,0,1,0,1,0,1,14190,7693,11499,81,56928,2961,31713,37,103058,18650,7586,12652,0
365,80000,1,2,3,59,-1,0,0,1,0,-1,97193,482,68270,13318,51441,3159,81628,6484,241771,10840,39396,15320,0
366,100000,2,2,2,69,0,1,-1,0,0,2,10987,376,48555,5366,69444,6975,53048,4544,132520,1852,111188,6632,0
367,150000,2,1,1,35,-1,-1,0,0,-1,0,66716,9255,113010,13552,30110,4386,10520,1774,14203,1880,89336,5270,0
368,30000,1,1,2,66,4,2,3,0,-2,-1,26402,3989,17725,3580,44963,8266,15331,31567,41995,17209,40592,5560,0
369,30000,2,1,2,67,2,0,0,0,-2,2,16810,2991,18208,9389,10699,20577,45307,1409,6657,5054,17968,6650,1
370,80000,1,2,1,28,-1,0,0,2,-2,0,56794,1342,61706,3752,33581,3108,19171,11080,4117,5504,144204,12364,0
371,100000,2,4,1,60,0,1,0,2,2,0,203003,25816,35951,849,97270,30896,12295,927,15363,1895,20649,8230,0
372,300000,2,2,2,72,5,2,0,2,4,4,204057,9855,4187,11205,47625,3470,12046,4065,61058,10727,82396,386,0
373,80000,1,2,1,44,0,1,-1,0,-2,-1,13692,7119,105208,8717,84269,4997,9268,10504,97340,1910,146857,5869,1
374,10000,1,2,2,52,0,0,1,0,0,0,29721,2099,64925,2339,34491,2535,1747,2247,15029,17122,172553,4408,1
375,50000,1,2,1,51,0,4,-2,-1,-1,0,46842,5270,73614,13385,155728,5245,141295,3519,14382,4902,5192,3072,0
376,80000,2,2,1,58,0,1,6,0,0,0,51417,21693,7012,2394,19873,600,14657,1275,45045,6759,33519,132,0
377,80000,2,1,1,23,1,0,0,0,0,0,29229,1435,9017,92,4487,1586,42378,2566,1066,550,50762,4097,1
378,150000,2,1,2,68,-1,0,0,-1,-1,0,44507,4805,95087,3967,72837,8881,14105,5325,101806,8071,14083,1686,0
379,50000,1,3,1,55,-1,-1,1,0,0,4,35751,8482,17802,3116,46392,458,24472,2632,39755,4060,58491,6487,0
380,10000,2,2,1,33,2,-1,3,-1,3,0,131142,7719,6895,1960,111571,2686,52069,10904,3364,8338,14217,4721,1
381,80000,1,1,1,67,7,1,3,1,-2,0,25248,19777,6144,1787,5759,1750,2205,1672,39941,3705,151329,592,1
382,150000,1,1,3,62,0,0,4,-1,0,-2,123542,1625,80835,7386,4825,18981,88084,621,267504,834,4376,15216,1
383,100000,2,1,1,61,3,0,-1,1,-1,-1,1222,12346,27017,2454,46276,3718,6691,13141,49869,275,25986,11543,1
384,80000,2,3,1,35,3,-2,0,0,1,2,30019,7740,255,4793,31955,145,74955,3221,4356,12177,46139,6533,1
385,50000,2,2,1,46,0,2,-1,0,-1,3,109370,235,65718,38490,31372,188,56357,2302,49405,12966,30642,6685,1
386,20000,2,2,1,32,0,0,-1,-2,3,4,48087,10020,58155,9562,42890,26417,40735,12734,19595,49,18044,6384,0
387,50000,2,2,2,45,1,0,-1,-1,-1,1,98202,2186,28636,3488,49570,34198,30621,2628,968,22944,30873,21063,0
388,30000,1,1,1,48,4,8,-1,0,1,1,46831,19224,15860,1102,143785,20269,6638,9790,35976,4836,9892,11397,1
389,10000,2,1,2,39,3,0,0,1,8,-1,21114,6324,6927,5223,75927,498,132720,34295,69527,1144,171941,802,1
390,200000,1,2,2,29,0,0,0,-1,3,2,132450,20900,81038,18131,17140,8753,55639,1095,78368,2756,104674,6578,1
391,80000,2,1,1,55,0,-1,0,0,4,4,36219,2614,56433,17108,1995,4655,7250,4851,7305,4902,22979,8964,0
392,50000,2,1,1,65,1,0,0,1,0,-1,40223,1111,120863,14021,135277,5973,37307,8068,71325,4733,5184,5806,0
393,200000,1,1,1,56,0,0,3,3,-1,0,72952,1564,1281,1222,4956,6938,10494,11326,13435,18031,50868,2159,0
394,150000,2,2,1,52,3,3,2,2,0,4,98506,1169,20473,10580,40840,15309,16329,5367,38580,6236,25887,26991,0
395,20000,2,1,1,23,0,0,5,-1,0,-1,8805,14941,56830,312,4696,7745,265174,10247,16234,5985,70704,2495,0
396,10000,1,2,2,25,0,3,2,8,0,0,31791,185,78763,927,110967,983,45112,3268,21936,5563,85126,2209,0
397,50000,1,3,2,72,0,2,2,7,2,0,11774,997,12248,1508,90103,2597,91499,6324,7664,2001,39902,9548,1
398,200000,2,1,2,61,2,-2,1,0,3,0,38803,502,87610,24320,21288,4379,89201,270,54306,13926,12032,32270,1
399,20000,2,1,1,38,-1,6,-1,0,2,0,261753,42748,13789,3279,24949,1990,6752,9575,13515,7716,86319,8777,0
400,30000,2,3,2,62,4,-1,4,0,0,1,4515,7812,75222,4150,191190,11643,57106,28286,109199,1183,61125,7031,1
401,10000,1,2,2,71,0,-2,0,0,-1,3,1621,2466,40511,5088,44155,38241,24848,11485,28266,9163,72413,3822,0
402,10000,2,2,2,35,2,0,1,0,-2,0,27376,13815,85791,367,39009,34,68165,1169,17799,12193,166326,2257,1
403,30000,2,1,2,45,2,0,0,0,1,0,23001,5088,4870,5015,18970,6499,69344,1533,97057,13165,54758,23637,1
404,80000,2,4,2,38,2,0,-1,3,1,-1,245,1647,49125,742,27655,2285,15908,474,14685,27780,227542,6555,1
405,30000,1,1,1,27,1,0,-1,0,-1,-2,6862,20591,49263,3246,27368,469,42852,12446,85246,9852,33446,16695,1
406,10000,2,3,2,42,0,5,0,0,1,-1,4429,1874,2441,9581,34058,13068,111905,798,19588,1947,54679,9939,1
407,10000,1,3,2,44,0,0,0,4,-2,0,10923,8672,60882,5425,20075,2212,34900,17453,17908,13377,49264,5837,0
408,200000,1,2,1,55,1,-1,-1,0,0,0,138776,7463,8542,4576,18372,8569,109890,9792,61432,28119,17770,259,0
409,20000,1,2,1,42,0,4,1,2,0,3,3805,2637,5019,45430,23337,11031,18968,3761,7376,4029,35616,5752,0
410,30000,1,2,1,47,0,-1,2,0,-1,0,10313,15246,7421,2005,14569,2253,2665,800,12931,2736,51633,2094,1
411,20000,1,1,2,22,0,0,2,1,0,0,52415,15007,32074,10270,55778,5134,126126,1909,13844,3223,242523,198,0
412,30000,2,2,1,31,0,0,2,-1,0,-1,28520,6117,107938,5267,36866,18846,28658,208,200444,22091,59433,8366,0
413,150000,1,3,2,67,1,1,6,0,0,0,35513,7903,18496,6556,36484,7723,6211,7683,81991,1688,32567,209,0
414,10000,2,1,1,46,2,1,8,2,0,0,17145,8789,29151,4577,11985,5913,22253,15944,1998,46230,25822,657,1
415,200000,2,3,2,27,2,1,0,0,3,0,42029,13961,1696,4674,38982,14860,76201,10584,24172,7408,18209,8867,0
416,20000,1,2,2,39,0,1,0,0,0,0,4201,2349,45823,8936,40450,5526,43263,3266,61843,10647,9600,1176,1
417,30000,1,2,2,57,0,2,0,1,-2,0,8337,11722,20740,13374,1647,2454,141335,6246,84512,2962,17731,4430,0
418,300000,1,1,2,39,-2,-1,1,0,-1,-1,582,9550,55267,3323,17281,844,220943,3486,13763,22879,75363,4762,1
419,150000,1,1,1,30,3,6,0,1,-1,1,23034,4592,42375,13965,53346,11191,22778,6197,181919,7628,131046,4030,0
420,50000,2,3,2,67,0,0,2,2,-1,3,111661,13281,64565,2992,18870,24360,106875,7202,3094,284,38970,4584,0
421,80000,2,1,1,51,0,1,-1,0,0,0,56406,4725,74506,1693,24372,22035,158209,2280,62265,823,522,23870,0
422,20000,1,2,1,21,-1,1,5,0,-1,-2,32082,1702,13713,6040,33562,5092,11292,343,112585,5440,11733,2033,1
423,200000,1,2,1,37,1,3,-1,4,0,0,120862,1794,35381,2381,8679,9194,121345,5788,72302,4653,74504,397,1
424,50000,2,1,2,30,0,1,1,1,2,0,24778,3785,40834,1962,57166,10052,8136,2034,3985,3840,3305,1019,0
425,300000,2,2,2,56,0,-1,0,-1,2,0,34617,12421,28699,4820,5003,3771,36892,15910,84771,1592,54230,8366,0
426,80000,1,1,1,41,0,3,1,-1,0,0,24111,1773,24320,2951,72524,34357,82674,1327,5269,3997,13727,2013,0
427,300000,2,2,1,37,-1,-1,0,1,0,1,19149,1239,146313,3842,23561,5599,22092,5561,37680,1313,52910,3244,0
428,50000,2,1,2,62,2,0,-1,1,1,6,163,1288,5869,474,21118,8024,8528,10253,19971,792,112832,5169,0
429,80000,2,2,2,64,0,0,4,1,0,1,80257,12197,6635,5515,43653,20841,19360,3429,44058,631,36909,3303,0
430,300000,1,3,2,63,1,-1,0,0,6,0,5394,827,47893,10553,104229,5727,43331,3039,79768,12752,3502,981,1
431,200000,1,1,0,23,3,-1,0,1,0,3,8574,14360,13946,5495,34561,4664,23252,11204,71637,20941,25530,953,0
